age,capital_gain,capital_loss,hours_per_week,sex_Male,workclass_Private,marital_status_Non_Married,occupation_Other,relationship_Non_Husband,race_White,native_country_US,label,pred_proba,pred_label,shap_age,shap_capital_gain,shap_capital_loss,shap_hours_per_week,shap_sex_Male,shap_workclass_Private,shap_marital_status_Non_Married,shap_occupation_Other,shap_relationship_Non_Husband,shap_race_White,shap_native_country_US
44,0,0,40,0,1,1,0,1,1,1,0,0.2733139,0,-0.0150264,-0.0048261266,0.048062306,-0.061715532,-0.0037826446,-0.0060825734,0.2570891,-0.020646669,0.072877325,-0.014911208,0.0019231008
32,0,0,40,1,1,1,1,1,0,1,0,0.26914752,0,-0.020784782,0.0050037988,-0.0033733745,-0.037770677,0.049851958,0.015908256,0.09440232,0.043421537,0.03556023,0.0049289437,-0.006219091
56,0,0,40,1,0,0,0,0,0,0,1,0.7062566,1,0.062960215,0.0018144399,0.0017307624,0.054395586,-0.06981197,0.0028905459,-0.0043239295,-0.0046748035,-0.004400477,-0.004247073,0.002155695
39,0,0,40,0,0,0,0,1,1,1,0,0.6477521,1,-0.05108815,0.0034971796,0.0034094453,-0.084594175,-0.0024116486,-0.007488828,0.00901914,0.00066843256,0.11981322,0.0008041896,-0.015182719
53,0,0,40,0,0,1,0,1,1,1,0,0.27499092,0,-0.058879927,0.00062395644,-0.016042296,-0.038977742,-0.012021358,-0.004103912,0.28134787,0.00361295,0.09260596,0.015240762,0.017786248
19,0,0,40,0,1,1,1,1,0,1,0,0.26912186,0,-0.0074924715,-0.004082919,0.007061656,-0.014327841,-0.00044303504,0.0050653466,0.052721977,0.02995168,0.028180059,0.011147719,-0.017090164
32,0,0,45,0,1,1,0,1,1,1,1,0.29113474,0,-0.0058808723,-0.0045925993,0.014578504,0.06640357,0.026086867,0.015518559,-0.40642473,-0.021389892,-0.10283006,-0.0072555905,-0.039157867
37,0,0,50,1,1,0,1,0,1,1,0,0.37593773,0,-0.0541627,0.0072544226,-0.009177584,-0.09491568,0.17432882,0.01650403,-0.010612346,0.12844364,0.01116248,-0.0010207454,-0.024439067
52,0,0,40,1,1,1,1,1,1,1,0,0.26902524,0,-0.018614704,0.006170148,-0.008409783,-0.016019648,0.026927935,-0.0016654388,0.048063975,0.019263558,0.0191034,0.0025781486,-9.9941855e-05
37,0,0,20,1,0,0,1,0,1,0,1,0.44352576,0,0.041395433,0.00933354,0.019718202,0.06514764,-0.20062497,0.0038859434,-0.022527156,-0.13865626,0.009606317,-0.015364176,0.00051649846
23,0,0,30,1,1,1,1,1,1,1,0,0.26905563,0,-0.0025571932,-0.004749817,-0.0067789834,-0.018077597,0.040968847,0.0052614883,0.07655555,0.032721035,0.037444938,0.01991535,0.00039359718
39,0,0,80,1,0,0,1,0,1,1,0,0.46212345,0,-0.07083455,0.010089286,-0.0015024915,-0.16953819,0.15509601,-0.0031234082,0.006747078,0.119763345,-0.0056110322,-0.0054691406,-0.023762643
23,0,0,50,0,0,1,0,1,1,1,0,0.27430958,0,-0.012209626,0.0056690746,0.0005595314,-0.0728544,0.028032642,-0.011877507,0.26646635,-0.013126234,0.08528235,0.0077617522,0.0014885187
22,0,0,25,0,1,1,0,1,1,1,0,0.2707344,0,0.011233181,0.020654388,-0.018154986,-0.0240358,0.008693911,-0.024822032,0.15965423,0.009100665,0.064887784,-0.009873656,-0.0024930856
41,0,0,30,0,1,1,1,1,0,1,0,0.2751402,0,-0.03181327,0.057611495,0.010339416,-0.064339675,-0.007300744,0.010617688,0.3335638,0.08073668,0.08523985,-6.0571823e-05,-0.003997319
39,7688,0,52,1,0,0,0,0,0,1,1,0.65988797,1,0.05267981,0.19748819,-0.007072564,0.15118863,-0.12757303,-0.013518993,0.0049876533,0.0024612546,-0.023040008,-0.00089384615,0.029975638
26,0,0,35,0,1,1,1,1,0,1,0,0.27195832,0,0.010113925,-0.017931132,0.013747444,-0.019536827,-0.024519937,-0.032002274,0.23763563,0.07060794,0.044500485,0.023941467,0.000487688
58,0,0,40,1,1,0,0,0,1,1,0,0.4973163,0,-0.12772873,-0.00059160776,0.009204829,-0.12551194,0.18894428,-0.0041620173,-0.002815023,-0.0053194296,-0.00011696294,0.0053975526,-0.010868618
35,0,0,65,1,1,1,1,1,1,1,0,0.26934528,0,-0.015641233,-0.009258772,0.0001769613,-0.041560248,0.04616534,0.011926748,0.1319924,0.042119343,0.035383232,-0.00015840435,-0.008318303
29,0,0,40,1,1,0,1,0,1,1,1,0.31703642,0,0.032006368,-0.008475951,0.0046085725,0.05161591,-0.13624983,0.0021498837,0.00050645694,-0.09261121,0.0052416036,0.00026705302,0.003331014
30,0,0,40,0,0,1,1,1,0,1,0,0.2700121,0,-0.031089816,-0.011311362,0.0107009765,-0.04547873,0.0006811733,0.0090658,0.1582014,0.05882486,0.07427153,-0.032222804,0.008913379
43,0,0,50,1,1,0,0,0,1,1,1,0.47356725,0,0.09972071,-0.0040220898,0.0016021151,0.12784159,-0.18583792,0.0010356084,-0.0028386228,0.0056758393,0.0049441233,-0.024846286,0.020239765
29,0,0,60,1,1,1,1,1,1,1,0,0.26967537,0,-0.0022729295,0.00049484475,-0.042362444,-0.061889622,0.046444185,0.006521897,0.1911273,0.035274178,0.08331413,0.02077293,0.02112423
20,0,0,40,1,1,1,1,1,1,1,0,0.26907584,0,0.002580502,-8.871139e-06,-0.022464544,-0.003174498,0.046348527,0.006041248,0.07180287,0.02090285,0.042306874,-0.0030920296,-0.013219456
39,0,0,70,1,0,0,1,0,1,1,0,0.3023206,0,-0.039633512,-0.0015962357,0.0007973565,-0.088748276,0.110059716,-0.0030528707,0.0075566587,0.07722433,0.003351469,0.008463284,-0.0068685478
60,0,0,35,1,1,0,0,0,1,1,1,0.63708174,1,0.12796459,-0.00931298,-0.01519236,0.08590056,-0.13564883,-0.01948535,0.0065027736,0.009025313,0.009042297,-0.009056043,0.018332407
37,0,0,40,1,1,0,1,0,1,1,0,0.32723442,0,-0.035957903,-0.0053679803,0.011547845,-0.053913012,0.1048535,0.01688439,-0.019545682,0.10864866,-0.0034217117,0.028001856,-0.0012871223
26,0,0,30,0,1,1,0,1,1,1,0,0.28247952,0,-0.016319366,-0.004396886,0.03991669,-0.045550253,-0.002608545,-0.038219653,0.3880801,-0.029629791,0.08503507,0.011723956,-0.01235166
31,0,0,50,1,1,0,1,0,1,1,1,0.3607235,0,0.03372508,-0.0013577258,-0.016004996,0.11051578,-0.17269576,-0.024159482,0.019743435,-0.1264846,-0.0008789897,0.013414341,0.029852688
64,0,2444,40,0,1,1,0,1,1,1,1,0.6096169,1,0.138517,-0.013288986,0.23839073,0.084004804,-0.013355039,-0.0019979626,-0.25388628,-0.012907252,-0.10087873,0.0155783,-0.017775103
36,2463,0,40,1,1,1,0,1,1,1,0,0.2701459,0,-0.033584915,-0.020387584,0.011404753,-0.0337299,0.05969388,0.0040138834,0.18406294,-0.016830366,0.054990277,-0.012605147,-0.023498325
54,0,0,40,1,1,0,0,0,1,1,1,0.66640353,1,0.10551648,-0.010730077,-0.0015152358,0.08620922,-0.111573756,0.0019374043,0.0047057346,-0.0066082776,0.000620421,-0.0031013526,0.00427809
47,0,0,45,1,0,0,0,0,1,1,0,0.7139673,1,-0.03717598,-0.0002082996,-0.0023761354,-0.044925004,0.05264829,-0.0043820925,0.0028751716,-0.0037371702,-0.00022093579,-0.0025540404,-0.005115818
22,0,0,35,1,1,1,1,1,1,0,0,0.2689543,0,-4.7654034e-05,0.0009226507,-0.0033576707,-0.0043997318,0.008929395,0.0017730661,0.013528007,0.0075166626,0.0081737675,-0.00046913326,0.0018850612
33,0,0,40,1,1,1,1,1,1,1,0,0.26914072,0,-0.024255872,0.018625693,-0.005362888,-0.026738215,0.06378284,7.874146e-05,0.1012139,0.036795355,0.055469092,-0.012485128,-0.040392
32,0,0,60,1,1,0,1,0,0,1,1,0.5514628,1,0.048117343,0.007623695,0.0015585534,0.1376974,-0.14724441,-0.0050021037,-0.016060635,-0.12003386,-0.0016125366,0.020090561,-0.0039568692
44,0,0,44,1,0,1,1,1,1,1,0,0.26944903,0,-0.012177666,-0.009753719,0.0054825027,-0.03156663,0.04897808,-0.03595924,0.11177592,0.029746873,0.037707493,0.02970814,0.002671321
51,0,1564,43,0,1,1,1,1,1,1,1,0.30422577,0,0.05208611,0.014584618,0.10289123,0.063886344,0.0075912517,-0.006452801,-0.40080142,-0.07924171,-0.06043777,-0.054472752,0.029411176
57,0,0,40,1,1,0,0,0,1,1,1,0.5514885,1,0.14257538,0.010096271,-0.006173361,0.10073456,-0.18471637,-0.016261939,0.0048601925,-0.015156146,0.002453804,-0.013861641,0.010896191
40,0,0,40,1,0,0,0,0,1,1,1,0.64967114,1,0.06263578,0.0012333095,-0.00030877814,0.07879418,-0.11429912,0.0068614,-0.012545593,0.010208532,0.0020568743,-0.009864826,0.009823274
57,0,0,55,1,1,0,0,0,1,1,0,0.53913194,1,-0.150556,0.000836106,-0.0021733046,-0.13687402,0.18131718,0.02524778,-0.014073791,-0.004809933,0.0060802232,-0.015012223,-0.019481296
57,0,0,50,0,0,1,0,1,1,1,0,0.38185936,0,-0.052538253,-0.012444859,0.00074471347,-0.09654159,0.0020965915,0.03202886,0.3498121,0.025788438,0.102181725,0.009023884,-0.010954607
26,0,0,40,1,1,1,1,1,1,0,0,0.26895127,0,-0.0008674996,-2.743036e-06,-0.0022066599,-0.006410858,0.007848709,-0.0007318368,0.012013151,0.006691888,0.0071091275,-0.001216145,0.0012279988
69,0,0,32,0,1,1,1,1,1,1,0,0.27028367,0,-0.07251433,-0.004284005,-0.021828111,-0.022026386,0.029924734,0.016685177,0.16698161,0.0556525,0.062993385,-0.004553077,-0.00038449932
51,0,0,40,1,0,0,0,0,0,1,0,0.668322,1,-0.0700713,0.010195311,-0.008725721,-0.079600915,0.1020994,0.011948671,-0.009813894,0.001996033,-0.003046956,0.0032663904,-0.0111230835
41,0,0,60,1,1,0,0,0,1,1,0,0.30247432,0,-0.037438728,0.003632442,-0.0032944372,-0.066393405,0.09815191,0.0083997175,0.0010865044,-0.003735663,-0.0006176145,0.005024187,-0.0014949536
50,0,0,50,1,1,0,0,0,1,1,1,0.49761197,0,0.10872604,-0.010149812,0.0047421847,0.11682506,-0.16928965,0.01387351,-0.008960141,0.0057475585,-0.0043607876,0.009560909,-0.0038053915
36,0,0,40,1,1,0,1,0,1,1,0,0.35326242,0,-0.05330876,-0.009380916,-0.009574289,-0.079203345,0.17336524,0.009073916,-0.00032903533,0.1422166,-0.01058249,0.004573607,-0.00077552814
47,0,0,40,0,1,0,0,1,0,0,0,0.29203323,0,-0.030668624,-1.6830629e-05,0.0011346701,-0.0334444,0.002316623,0.0047166683,-0.0062482264,0.0024360532,0.07309109,-0.0004256831,0.0019941905
30,0,0,10,1,0,0,0,0,0,0,0,0.5903569,1,-0.053011183,0.0014806502,0.0014199391,-0.024759691,0.15034108,-0.011699434,0.018321194,-0.006866336,0.0013165213,-0.002820745,0.0029881522
21,0,0,40,1,1,1,1,1,1,1,0,0.2690935,0,-0.009614089,0.006182265,0.011671058,-0.002396658,0.03364638,0.004388553,0.07524067,0.028379468,0.021628786,0.006996811,-0.00035208266
38,0,1902,40,1,1,0,1,0,1,1,1,0.5243726,1,0.062454917,0.0143257305,0.20567697,0.12055263,-0.17576419,-0.010212608,-0.016356796,-0.12504378,0.013459753,-0.0037352405,0.025199145
22,0,0,30,1,1,1,1,1,1,1,0,0.26940712,0,-0.04068484,0.0075512854,-0.007331509,-0.026193755,0.06981276,-0.002221807,0.17302755,0.06262852,0.06643578,-0.0049409093,-0.02765014
17,0,0,18,1,1,1,1,1,1,1,0,0.26897216,0,-0.0037192763,0.0034405077,0.0011871118,-0.008050412,0.021533545,-2.5813351e-05,0.039692234,0.01732365,0.022752492,-0.0047018095,0.0010100754
50,0,0,65,1,1,0,1,0,1,1,1,0.39839867,0,0.07849237,0.0063216332,0.014040353,0.12156619,-0.16955325,-0.02609746,0.00895994,-0.13148147,0.003444977,0.025090124,0.006748462
51,0,0,45,1,0,0,0,0,1,1,1,0.6772565,1,0.070047036,-0.0052976534,0.0017640479,0.079486206,-0.08283941,0.0033857226,0.00021310523,-0.0020111203,-0.0034419075,-0.0098047815,0.009585373
54,0,0,60,1,0,0,1,0,1,1,0,0.409352,0,-0.10150571,-0.011802964,0.0014991816,-0.13698241,0.16914122,-0.00028443336,-0.0010834634,0.1401471,-0.0022488534,0.012282537,-0.0290031
23,0,0,12,0,0,1,0,1,1,1,0,0.27465883,0,-0.0027734914,0.024001034,0.0053080944,0.036271073,-0.006670317,-0.007250622,0.28390533,-0.05965762,0.07265689,0.012369974,-0.02177198
24,0,0,40,1,1,1,1,1,1,1,0,0.26909897,0,0.00069346436,-0.011492077,0.0019539183,-0.006284601,0.027275963,0.010841517,0.07824068,0.02431719,0.028180705,0.0063084224,-0.014859142
25,0,0,40,0,0,1,1,1,1,1,0,0.27233306,0,-0.0045912713,0.04357315,-0.036044393,-0.05947581,0.0415162,0.022069793,0.28906226,0.048273098,0.06522442,-0.010548847,-0.015613233
32,0,0,48,1,0,0,1,0,1,1,0,0.3357765,0,-0.045438807,0.014375103,-0.0039123707,-0.0938664,0.18413846,0.0114810895,-0.0030041253,0.11897417,0.004921621,-0.020434286,-0.026258651
41,0,0,40,1,0,1,0,1,1,1,0,0.26951957,0,-0.019925574,0.012496302,-0.009768232,-0.02728874,0.04466738,-0.011591684,0.12472887,0.007411386,0.047762547,0.03332248,-0.032270234
50,0,0,60,1,0,0,0,0,1,1,1,0.53811175,1,0.11939862,-0.0011304095,0.0031725056,0.18167983,-0.1933915,0.015964348,-0.015714273,0.012875566,0.0070486367,-0.017551739,-0.024492156
21,0,0,30,1,1,1,1,1,1,1,0,0.26905307,0,-0.008799295,0.021937544,0.00033521,-0.022569526,0.056116093,0.0033294668,0.07743538,0.04215114,0.044418283,-0.0005144002,-0.004366262
47,0,0,40,1,1,0,1,0,1,1,0,0.42859796,0,-0.07163422,-0.0058597513,-0.007614486,-0.08868234,0.16008595,0.017249906,-0.0047008097,0.12592417,0.00045183674,0.012677642,-0.01653049
36,0,0,40,1,1,0,0,0,1,1,1,0.590221,1,0.06738551,-0.0025226735,0.0011697412,0.083308294,-0.12768652,-0.012356691,-0.01045046,0.0029690638,-0.00296418,0.0009679273,0.01734706
45,0,0,40,1,1,0,0,0,1,1,1,0.507556,1,0.07942457,0.009154305,-0.018914118,0.10546155,-0.18088906,-0.0008295961,-0.008202955,0.00902199,-0.009632837,0.0029011033,0.018388638
40,0,0,40,0,1,1,1,1,1,1,0,0.26973674,0,-0.012939962,-0.00054140127,0.01419575,-0.028348003,0.0032021815,-0.0009789122,0.13240422,0.042957515,0.045102667,-0.01856624,-0.0074591115
51,0,0,40,1,1,0,1,0,1,0,1,0.34422356,0,0.070958525,0.006243886,0.0071491343,0.063595474,-0.1434768,-0.013080403,0.00597076,-0.106465414,-0.004601961,0.0016437816,0.011740213
51,0,0,40,0,1,1,0,1,1,1,0,0.27225778,0,-0.09971026,0.0024471085,0.036069997,-0.032450214,-0.0008704321,0.011180393,0.24145319,0.00037025008,0.06919081,0.029573796,0.0073447055
39,0,0,24,1,1,0,1,0,1,1,0,0.40885836,0,-0.07754481,0.02248381,0.015794331,-0.060265083,0.17671843,0.01736591,-0.0024556126,0.11036967,-0.010909743,0.0012036823,-0.021507492
31,0,0,50,1,1,1,1,1,1,1,0,0.2690882,0,-0.010905939,0.003182486,-0.011457104,-0.024083752,0.032967832,0.0018266807,0.06697615,0.0054111434,0.038638465,-0.0014872507,0.0056197587
46,0,0,24,0,1,1,0,1,1,1,0,0.27214438,0,-0.026625864,0.0022539038,-0.024330132,-0.031189853,-0.028001852,0.0033980429,0.20074143,0.015508527,0.048918117,0.035864957,-0.0077913585
23,0,0,40,1,0,0,1,1,1,1,0,0.26934153,0,-0.000853616,-0.00045598086,0.0008385458,-0.006822358,0.009573423,0.00052195304,-0.00030043072,0.0065771844,0.009125595,0.0007287828,-0.0003790609
52,0,0,40,1,1,0,0,0,1,1,0,0.5427865,1,-0.12703243,0.00037192926,-0.005419828,-0.09800749,0.17882097,0.014525559,0.0025108717,-0.008168392,-0.016248314,0.010148972,-0.011048377
38,0,0,20,0,1,0,0,1,1,1,1,0.637686,1,0.053766042,-0.0056045763,0.0014593527,0.04468174,0.002969414,-0.003689468,-0.0033043846,3.0107796e-05,-0.11000247,-0.0013317242,0.009701602
37,0,0,10,1,0,1,1,1,1,1,0,0.26901582,0,-7.902512e-05,-0.0029114957,-0.009417066,-0.0041764686,0.033918593,0.008880164,0.06003985,0.030994352,0.039671417,0.002969646,-0.008144148
58,7688,0,40,1,1,0,0,0,1,1,1,0.7191259,1,0.0829919,0.11264384,-3.11397e-05,0.06995493,-0.09445145,-0.0018866025,0.00725111,-0.009685699,-0.0005030632,-0.0040339082,0.0146267265
28,0,0,40,1,0,0,1,1,1,1,0,0.27558476,0,-0.00560532,0.006500818,0.0020165916,-0.04378962,0.07468139,-0.0059120753,-0.011220375,0.047947135,0.06824361,0.0061549246,-0.013564291
29,0,0,50,1,1,0,1,0,1,1,0,0.32832968,0,-0.023785487,-0.004924364,0.002836776,-0.080432445,0.13636437,-0.0010683397,-0.008270783,0.109457515,-0.0066077993,0.011878044,-0.006529484
73,0,0,15,1,1,0,0,0,1,1,0,0.3710694,0,-0.121213205,-0.008795647,0.0050023873,-0.033210386,0.13542612,0.008610716,0.018296758,-0.013844451,0.015182981,0.0136329625,-0.017819334
42,0,0,40,1,1,1,1,1,1,1,0,0.26909697,0,-0.0065016015,0.009863505,-0.021142244,-0.032685816,0.0344379,0.003933901,0.06705828,0.028310262,0.03548082,0.020201124,-0.010780458
52,0,0,45,0,1,1,1,1,1,1,0,0.27075672,0,-0.054107532,-0.0118111875,-0.02347983,-0.04647357,-0.009021979,0.010273383,0.2118142,0.066992976,0.073849685,0.033837896,-0.0040711313
25,0,0,40,0,0,1,0,1,1,1,0,0.28198007,0,0.022812452,0.042731512,-0.0017328002,-0.006781716,-0.026148736,-0.04287128,0.32302663,-0.020752134,0.0756388,-0.03606973,-0.018568076
28,0,0,40,1,1,1,0,1,1,1,0,0.27134943,0,-0.018661631,-0.0041763997,0.026024422,-0.009029511,0.038626093,0.027338438,0.21369684,-0.014445139,0.05738824,-0.021137927,-0.024129216
44,0,0,35,0,1,1,0,1,0,1,0,0.2853322,0,-0.044525087,-0.002717264,0.001767036,-0.010742605,-0.00897384,-0.015926883,0.31050435,-0.021735769,0.07180982,0.006798109,0.017215945
25,0,0,40,1,1,1,0,1,0,0,0,0.26940677,0,-0.016584164,0.01321535,0.013512259,-0.030112518,0.039307795,0.01708416,0.109597445,0.0024592234,0.04395647,-0.0032168634,-0.0012298704
31,0,0,40,1,1,1,1,1,1,1,0,0.2690645,0,-0.018569238,0.0029465007,-0.027597606,-0.025814477,0.042794943,0.0054417606,0.07339446,0.030093418,0.030092724,0.0040952987,-0.015591688
35,0,0,40,1,1,1,1,1,1,1,0,0.2695037,0,-0.017391458,-0.002189326,0.016929712,-0.039405752,0.053888433,-0.03969996,0.15283135,0.039434478,0.05553557,0.021261472,0.0119635975
36,0,0,40,1,1,1,1,1,1,1,0,0.2693143,0,-0.020611355,0.001269955,0.0145263,-0.028164057,0.043030564,0.02333613,0.11367013,0.03498692,0.05192554,-0.020909753,-0.00015852228
18,0,0,20,0,1,1,1,1,1,1,0,0.26933753,0,-0.006684966,-0.0032608234,-0.008240889,-0.018259717,-0.01945509,0.014488298,0.10634092,0.039908703,0.055018134,0.0024994286,-0.013094147
23,0,0,40,0,1,1,1,1,1,1,0,0.26938137,0,-0.001653705,0.010373913,-0.0049708234,-0.017549677,-0.017440092,0.0014938975,0.09781321,0.03595485,0.046272494,0.001331536,-0.0041717505
55,0,0,50,0,0,1,1,1,1,1,1,0.2705233,0,0.042897727,0.008202273,-0.005295547,0.07473272,0.0042117727,-0.013490082,-0.18008873,-0.052613407,-0.06014847,-0.0017517684,-0.00075582135
50,0,0,60,1,1,0,1,0,1,1,1,0.38630307,0,0.08127641,-0.015339234,-0.004485422,0.13843614,-0.1657688,-0.024785051,0.00478784,-0.13094063,0.013139961,-0.004076399,0.015690384
28,0,0,40,1,1,1,1,1,0,1,0,0.26921096,0,0.005444193,4.996895e-06,0.013751017,-0.038990833,0.025562635,0.0015168141,0.08199924,0.043082062,0.043502092,0.0008693092,0.015232953
57,0,0,78,1,1,0,1,0,1,1,0,0.450475,0,-0.08365891,-0.006035393,-0.010866722,-0.19198723,0.19292155,-0.008187607,-0.025211185,0.13185526,-0.00022411346,0.0032374226,-0.017591244
57,0,0,40,1,0,0,0,0,1,1,1,0.6952474,1,0.08290729,-0.0006383881,-0.005014226,0.067113064,-0.08205568,0.0020602606,-0.004826624,-0.00041273236,0.0012806654,-0.006112214,0.009657729
47,0,0,35,1,1,0,1,0,1,0,0,0.29390442,0,-0.039562214,-0.00051100645,0.0017348959,-0.036961723,0.08694241,0.0053858897,-0.001339078,0.07096114,-0.009932085,0.0019718627,0.0011993861
52,0,0,40,1,1,0,0,0,1,0,0,0.6544553,1,-0.1073059,-0.007855184,-0.0068373755,-0.09391619,0.12911609,0.006574556,-0.010853585,0.0042840242,0.010241576,0.0009631179,0.00327117
22,0,0,25,1,1,1,1,1,1,1,0,0.26903892,0,-0.007543262,0.022704378,-0.0040567927,-0.020794513,0.021852084,0.0024196876,0.056278035,0.019801047,0.04027069,0.004001083,-0.0074492646
43,0,0,44,1,1,0,0,0,1,0,0,0.44501436,0,-0.07723021,-0.0036612712,0.0046308804,-0.09891686,0.18347849,-0.004243655,-0.011372909,-0.005547311,0.015364619,0.021239366,-0.018915487
70,6418,0,40,1,1,0,1,0,1,1,1,0.695599,1,0.12508605,0.1054334,0.009858247,0.06545862,-0.09253417,-0.0054043755,0.00031960383,-0.081034616,-0.0066410266,-0.0021862462,0.007738728
34,0,0,50,0,1,1,0,1,1,1,0,0.28051615,0,-0.026985204,0.018674485,-0.027090888,-0.053320624,-0.015676249,-0.003447394,0.32104144,0.009267281,0.06551538,0.012800882,-0.0035098363
65,0,0,40,1,0,1,1,1,1,1,0,0.27410495,0,-0.06623384,-0.026996141,0.009029343,-0.04209394,0.09708471,0.0036405018,0.337552,-0.0031527802,0.12233042,-0.03109812,0.021842439
21,0,0,50,1,1,1,1,1,1,0,0,0.26894388,0,-0.00048357478,-0.0003661358,0.00087751646,-0.006659738,0.0044579725,-0.00014914991,0.00722114,0.0041846447,0.005638233,-0.0009552974,0.0005768989
24,0,0,40,1,1,0,1,0,1,1,0,0.31546432,0,-0.02151491,-0.0016393382,-0.014351405,-0.060298156,0.13454254,0.0039260425,0.004553386,0.11689663,-0.001974374,0.022822972,-0.01919408
47,0,1974,40,0,1,1,0,1,1,1,0,0.29213646,0,-0.066474736,0.0154632265,-0.11496916,-0.041372333,0.006110199,-0.0044349157,0.35197163,-0.0114929015,0.12454991,4.67567e-05,-0.005885163
51,0,0,40,1,0,1,0,1,1,1,0,0.2701852,0,-0.036719427,-0.0076026404,0.013029636,-0.045527533,0.045395315,-0.004874983,0.16596891,0.015726289,0.07478821,-0.00029679993,0.005476134
18,0,0,16,1,1,1,1,1,1,1,0,0.26895994,0,-0.0012041352,0.0025788406,0.001272392,-0.0052171196,0.014180936,-0.0017052408,0.024182502,0.012580779,0.013758199,-0.0021491966,-0.0013913084
32,0,0,40,1,1,0,0,0,0,0,0,0.45439774,0,-0.049458623,-0.009665852,0.0049385745,-0.11657182,0.2073054,0.0054135937,0.011879675,0.0039859787,0.0008307267,-0.019062117,0.0068448447
23,0,0,40,0,1,1,1,1,1,1,0,0.27083957,0,0.0026788695,0.00512899,-0.022872683,-0.042890005,0.0036082575,-0.010113661,0.23208176,0.062329296,0.0330635,-0.014906762,-0.004496396
55,0,0,40,1,1,0,0,0,1,1,1,0.5459289,1,0.13496388,-0.02400564,0.0034915768,0.12367071,-0.19190189,-0.016267102,0.013232416,0.014013056,-0.004265085,0.0035682525,0.01485168
58,7688,0,30,1,0,0,0,0,1,1,1,0.7172594,1,0.08211468,0.11933066,-0.0003748685,0.06004165,-0.096091375,0.0015145913,-0.004800599,-0.008301131,0.004679799,-0.0052039213,0.008718416
48,0,0,55,1,0,0,1,0,1,1,0,0.3167802,0,-0.051344953,0.005382465,-0.0015870836,-0.075260624,0.11106907,-0.0033464436,0.015767245,0.08789367,-0.015222525,0.0033932147,-0.006121002
29,0,0,38,1,1,0,0,0,1,1,0,0.4001207,0,-0.021836177,-0.011559321,6.3329935e-05,-0.089006655,0.17620109,0.01765417,0.0065553263,-0.0023239916,-0.0043433467,0.0031836051,-0.021765394
33,0,0,40,1,1,0,0,0,1,1,0,0.4156888,0,-0.04938282,0.011266362,0.0046275146,-0.09967131,0.19212893,0.015073974,-0.0019803979,-0.007669544,0.0022833906,0.0029382017,-0.02223831
38,7688,0,55,1,1,0,0,0,1,1,1,0.7164876,1,0.034385193,0.10737012,-0.0017827265,0.088598415,-0.08034578,-0.00996431,0.00910417,-0.0068534724,0.008632783,0.003906492,0.0125921
58,0,0,40,1,1,0,0,0,0,0,0,0.6677911,1,-0.098954126,-0.0056692623,0.009770714,-0.09004063,0.11060869,0.0010170899,-0.008681893,-0.003950756,0.0013040192,0.0032773316,0.00017377734
44,0,0,40,1,1,0,0,0,1,1,0,0.45031366,0,-0.09185954,0.00029856153,0.014494123,-0.08143143,0.17704028,0.011131564,-0.0016556773,-0.014270572,-0.0006116908,-0.0040809847,-0.014648655
42,0,0,40,1,0,0,1,0,1,1,0,0.3421935,0,-0.0576517,0.015648544,-0.001387646,-0.07601117,0.13755763,0.008227958,-0.008908415,0.1073234,0.0030598333,0.016928438,-0.013394598
41,0,0,40,1,1,0,0,0,1,1,0,0.4373482,0,-0.08400705,-0.0023615062,0.001059724,-0.11015061,0.19259685,-0.010989079,-0.013707813,0.0124971215,0.008530719,0.018988384,-0.009611845
28,0,0,40,1,1,1,1,1,1,1,0,0.2689858,0,-0.013147764,0.00043239526,0.0056558675,-0.019442873,0.018804811,0.0079024285,0.035935692,0.0123653915,0.022854913,0.0037798637,0.0023312033
32,0,0,40,0,1,1,1,1,1,0,0,0.26954913,0,-0.009303891,0.010078685,0.0033107619,-0.025304718,0.008455515,-0.0007629618,0.10069817,0.03440236,0.043767072,0.0028906027,0.00064098067
40,0,0,40,1,0,0,1,0,1,1,0,0.38375473,0,-0.07026748,0.0026475955,-0.011294059,-0.103518784,0.1827225,-0.005952332,0.0058546495,0.14603327,0.0053121224,0.015641069,0.008885747
23,0,0,30,1,1,1,0,1,1,1,0,0.26936466,0,0.0034435263,-0.007912222,-0.010499893,-0.032259937,0.037340872,0.006039522,0.13196549,0.010811096,0.051319085,0.016027275,-0.023492448
19,0,0,40,1,1,1,0,1,1,1,0,0.2692249,0,0.015839826,-0.0065128384,-0.0045530093,-0.0392808,0.048893824,0.0047499305,0.090530455,-0.0023081815,0.06052373,-0.014282637,0.0012621247
55,0,0,51,1,1,1,1,1,1,1,0,0.26923314,0,0.0017154011,-0.0025012484,-1.8626451e-06,-0.040149517,0.023207663,0.005506091,0.097617745,0.020972988,0.043149818,-0.005946496,-0.0027553965
